username profile,rate,date,reviews
yurikastria,4.5,17-06-2016 01:45 PM,"Produk yang sangat sering digunakan ketika harus creambath dirumah.Harganya sangat-sangat terbilang murah dan mudah didapat di minimarket.Wangi nya enak dan teksturenya juga gampang untuk dibalurkan ke seluruh rambut. Hasil yang didapat juga memuaskan karena membuat rambut menjadi halus, gampang diatur dan tidak kusut.Yang penting setelah creambath dengan makarizo ini, rambut harus dibilas dengan bersih agar tidak ada yang tersisa dan menyebabkan rambut menjadi lepek."
binomialnomenklatur,3.5,25-05-2016 01:47 PM,"Selalu beli yang versi sache nya ini soalnya 1 sache ini kadang berminggu-minggu habisnya kalo lagi males. Pertama kalinya beli itu wanginya linger lama deh, eh selanjutnya udah ga gitu lagi. Tpi suka banget sama wangi ini sih, deep gitu. Makenya sih dulu cuma selayaknya conditioner gitu. "
loveylippies,3,21-05-2016 10:52 AM,"Menurut aku creambath in wanginya enaaaaaak banget! Isinya yang banyak, harganya murah, teksturnya seperti creambath lainnya. Aku pakai seminggu sekali, 1 bungkus bisa aku pakai 3x.Efeknya dirambutku jadi soft, smooth, ga lepek lagi, dan yang penting ga bikin mengembang. Di sisir itu berasa bgt halusnya, rambutku jd mudah diatur"
Nusentanu,3,17-05-2016 09:02 AM,"Hair Mask ini murah dan bikin rambut aku lebih lembut, mudah diatur. Apalagi karena rambut sering diikat dan berhijab, produk ini cocok banget untuk rambutku. Enggak bikin lepek atau ketombean.Hanya saja aku kurang suka sama wanginya,... :( tapi terlepas dari wanginya, it's worthy kok :D"
mutiaranam,5,15-05-2016 04:24 PM,"wangi nya enak bangettdan isinya juga banyak, bisa dipakai berulang2pakai ini, rambut jadi serasa halustapi setelah pakai ini, wangi madu nya ga terlalu keciumbisa ditemukan di indomaret dekat rumah anda^^"
amelp,3,06-05-2016 11:47 AM,"Awalnya aku cuma coba-coba beli produk ini, tapi setelah mencoba buat creambath sih rambut jadi lembut, lebih rapi, wangi dan kulit kepala jadi seger. Isi creambathnya juga banyak bisa dipakai 2x, tapi sayangnya rambut masih tetap bercabang dan berketombe. Rambut yang lebih rapi dan lembut setelah pakai ini juga nggak bertahan terlalu lama, kayak sekitar 2-3 hari aja. Mungkin aja aku pakai produk ini nggak 2x seminggu seperti yang disaranin, jadi belum kelihatan hasil yang maksimalnya."
Neshineshi,3.5,29-04-2016 05:04 PM,"Awal beli ini cuma iseng aja krn udh hopeless liat rambut yang makin hari makin gak karuan, ngembang ga jelas dan kasar.Awal beli niat nya emang mau pake buat cream bath kan, tp apa daya gak sempet. Yaudah lah dipake sebagai pengganti hair mask 2 kali seminggu. Pas pertama pakai agak panas dikulit kepala ku tp untuk pemakaian skanjut nyanudh gak lg. hasil pemakaian signifikan bgt, rambut super duper lembut. Emang si gak langsung berubah total tapi keliatan bgt hasilnya rambut lembut dan lemas. Masih ngembang si tp dikit bgt. Skrg aku lg rutinin pake biar rambut jd lbh sehat."
SabrinaAndes06,4.5,27-04-2016 10:19 AM,"Aku Sukaaaakk bgt sm makarizo ini .. Harga murah , isi nya banyak , manfaat nya juga luar biasa ( cocok2an siihh )Perkara penasaran udah gonta ganti product ngadepin rambut yg udah susah diaturnya, cb aku telatenin pake ini . Alhamdulillah bgt udah mulai lemes, berkurang kusut nya . "
dreamer0809,3.5,25-04-2016 08:59 PM,"hair care routine ku, kalo orang sukanya dibuat creambath, tapi aku lebi suka buat mask aja biar ga terlalu buat rusak. wanginya enak banget, bikin pengen kibas sana sini. walaupun ga bertahan lama paling 2-3 hari. isinya banyak bisa 2-3 pemakaian. next time aku coba yang aloe vera dan kiwi sekalian yang berukuran besar biar lebih irit."
dreamer0809,3.5,25-04-2016 08:57 PM,"hair care routine ku, kalo orang sukanya dibuat creambath, tapi aku lebi suka buat mask aja biar ga terlalu buat rusak. wanginya enak banget, bikin pengen kibas sana sini. walaupun ga bertahan lama paling 2-3 hari. isinya banyak bisa 2-3 pemakaian. next time aku coba yang aloe vera dan yang berukuran besar biar lebih irit."
WidiastutiPuji,3,17-04-2016 12:10 PM,"Isinya banyak! Bisa dipakai 2kali di rambutku yang panjangnya lewat dari bahu. lembut banget di rambut setelah dipakai.. Harum banget walau nggak tahan lama-lama banget.. Sayangnya nggak bisa melindungi rambutku dari musuh abadiku, rambut bercabang. lalu setelah pakai inijadi lebih gampang lepek rambutny.. So, won't repurchase~"
dhevynthasari,3,05-04-2016 04:22 AM,"Dulu kebeli karena salah! Haha kirain masker, padahal ada tulisan creambath segede jamban..Kemasannya sendiri gede ya untuk harga segitu, isinya juga banyak. Bisa untuk dipakai dua kali. Tekstur krim nya thick, harum banget!Suka banget, waktu diaplikasikan di rambut langsung bikin harum. Sampe tumpeh-tumpeh dah pokoknya, karna saking banyaknya itu. Setelah pemakaian bikin rambut jadi halus dan lembut. Wanginya semerbak! Jadi pengen kibas kesana kemari haha. Tapi nggak bertahan lama yaa, cuma sehari aja udah back to usual lah."
gyrastg,4.5,24-03-2016 11:20 AM,"Makarizo Anti Aging Creambath ini wanginya enak dan tahan lama. Pemakaiannya juga mudah sekali untuk di apply sendiri di rumah. Rambut jadi lebih lembut dan sehat, bahkan terasa hingga berhari-hari setelah pemakaian. Produk ini sangat mudah dicari dengan harga yang terjangkau. "
sherly88,3,16-03-2016 01:27 PM,"Dulu prnh pk ini utk creambath di rmh. Tapi ak krg suka sm teksturnya dan kykynya gk gt ngefek ke rmbtku. Jd akhrnya udh gk prnh repurchase lagi. Tapi 1 bungkus gini bs buat 2 kali pake utk rmbt sebahu, lumayan lah.. "
angiemungil,3.5,15-03-2016 08:15 PM,"Menurut aku, Makarizo hair energy creambath ini enak banget dipakainya! isinya banyak, buat yang rambutnya pendek, 1 sachet bisa untuk 2 kali penggunaan lho! Hehe. Harganya dibawah 15ribu rupiah. Teksturnya creamy dan wangi. Nah yang royal jelly ini pas banget buat kalian yang rambutnya suka terpapar debu, dan sinar matahari, karena fungsinya melembutkan dan merawat rambut rusak. Hasilnya rambut jadi wangi, lembut banget dan sehat!"
Melzdud,4,15-03-2016 01:07 PM,Lumayan sih buat kalo lagi santai di rumah. Iseng2 creambath pake ini bkin rambutku jadi super wangi n halus. Harganya pun murah banget.. Kemasannya saschet jd bisa di bawa kmm aja dan di pakai kapan saja.
vremir,3.5,13-03-2016 02:09 AM,"Bikin rambut halus bangeet setelah pakainya. Aku pernah nyoba pake ini pas pagi terus siangnya aku catok rambut aku, hasilnya lebih bagus dan halus ga keliatan kering dan kusam. Aku pake nya bolong-bolong sih ga rutin seminggu sekali. Wangi nya aku kurang suka.. Aku kurang ngerti itu wangi apa. Tp selain dari segi wangi, produk ini deserve a thumbs up! Ini lebih cocok sebagai damage repair kalo menurut aku hehe "
nirarimbani,4.5,08-03-2016 08:49 PM,"Aku suka pakai Makarizo Hair Energy Royal Jelly ini seminggu sekali setiap habis keramas. Wanginya enak banget, manis kaya kue gitu hehehe. Terus wanginya juga tahan lama banget, tiga harian masih ada aja wanginya abis itu kecium juga sama orang lain yang deket-deket aku hahaha. Setiap abis pakai ini rambut emang jadi lembut banget kaya abis dari salon, suka deh pokonya."
belkacko,5,04-03-2016 05:45 PM,"Bagus bangets pake s. Bikin rambut lembut. Isinya juga banyak banget buat rambut sebahu kaya saya. Yang paling top sih wanginya. Yang royal jelly paling enak dibanding yang lain. Terus udah keramas beberapa kali juga wanginya masih nempel di rambut (entah karena keramasnya gak bersih aja). Tapi overall, aku bakal repurchase ini. Bakal pake ini terus buat maskerin rambut."
NyonyaQueena,5,01-03-2016 11:53 AM,WANGIII...LEMBUTT...MURAAAHHHGak rugi deh kalau beli ini. Aku juga berkali2 repurchase. Karena gampang dapetingnnya. DI semua minimarket ada. Ngirit budget buat ke salon juga jadinya. Dan wanginya itu bisa awet mpe 3 hari loh. AKu udh buktiin sendiri.
arumpurba,4,09-02-2016 07:36 AM,"untuk yang suka coba-coba, beli sachet'an gini emang lebih enak dan lebih murah. kalau aku sih gitu.
apalagi di seluruh mini market pasti jual hair mask yang satu ini.
royal jelly nya bikin rambut lembut, wangi, dan jatuh.
biasanya sebelum di apply ke rambut, aku selalu masukin ke dalam kulkas, supaya pas di apply rasanya dingin-dingin gitu. 
kalau pengen tahan lama, jangan lupa di tutupin pakai handuk hangat setelah hair masknya di apply ke seluruh rambut.
cuci sampai bersih pakai air hangat juga, terus keringinnya pakai hair dryer.
taraaaa rambut aku wangi bisa berhari-hariiii hehehe"
nabarakusti,4.5,31-01-2016 04:01 PM,"Masker ini murah tetapi hasilnya memuaskan. Jadi andalan untuk creambath di rumah ketika malas ke salon. Bikin rambut lembut, wanginya enak dan segar. Mudah dibeli di mini market dan supermarket. Nyimpan beberapa untuk stock di rumah"
iris.amaya,4.5,31-01-2016 11:46 AM,"buat yang males ke salon (dan lagi kere) tapi pengencreambath, bisa beli ini dan pakai aja di rumah. 
harganya murah dan gampang ditemuin dimana-mana. 
rambutku habis pakai ini jadi lembut, halus dan nggak ngembang, terus wanginya enaaaak"
tayapratiwi,4,29-01-2016 01:02 PM,"Udah repurchase berkali-kali dan selalu jadi andalan. Wanginya enaaaak bgt dan seger. Ada sensai dingin ketika dipakai. Hasilnya juga langsung kelihatan, rambut jadi halus, lembut, ga frizzy, dan wanginya cukup tahan lama utk seharian. 

Satu sachet bisa untuk beberapa kali pakai dan bener2 irit di kantong."
kyuue,4.5,29-01-2016 12:32 PM,"Produk ini bagus banget buat ngerawat rambut. Meskipun nggak bener-bener ngurangin volume rambut aku yang super besar, paling nggak dia ngebantu ngerawat rambut kering aku. Lumayan ngefek dan kerasa manfaatnya di rambut aku dengan harga segitu. Satu sachet bisa aku pake sampe 4x keramas hehe. Wanginya juga enak dan cukup awet."
rizkanurbaiti,4,24-01-2016 08:48 AM,"makarizo anti aging creambath, kalo lagi males nyalon aku sering selalu beli creambath dari makarizo ini, kandungan utamanya madu jadi bikin rambut lembut banget, wangi nya juga sejuk, saat digunakan rambut terasa dingin dan fresh"
princess_stars,4.5,21-01-2016 05:32 AM,"I love maakrizo hair masks! terutama varian ini , wah pasti bakal beli setiap lihat di supermarket. wanginya enak, amnis seperti permen karet, dan pakai sedikit aja sudah cukup buat aku. Diamkan 10 menit dan bilas lagi, hasilnya rambut bakal halusss dan lembut abnget! Oh ya wanginay juga tahan lho sampai beberapa ahri ke depan."
Lvnd_,3,19-01-2016 10:20 AM,"Suka semua varian dari makarizo, semua wanginya aku suka banget. Praktis, murah, gampang didapet, dan hasilnya oke. Rambut jadi halus banget, lembut, dan wangi. Lumayanlah kalo lagi males ke salon, pake makarizo ini bisa jadi salah satu alternatif"
rachmadina,4,19-01-2016 09:52 AM,"Aku cocok ya sama semua varian hair mask dari makarizo karena rambutku memang tipe yang kering, kasar, kaku, ujungnya bercabang jadi halus dan lembut setelah pakai hair mask ini. Selain itu harganya murah dan mudah nyarinya."
feb21,3.5,19-01-2016 07:05 AM,"produk creambath ini cukup murah dan gampang dicarinya. bikin rambut jadi lebih halus, lembut dan gak kering. ngebilasnya harus bersih, wanginya enak. rambut juga jadi lebih gampang diatur. maybe will repurchase."
rhenaindria,4.5,18-01-2016 07:40 AM,"Wanginya enak bangeeet hua, sehabis dipake langsung lembut banget, gak beda jauh sih sama varian lainnya, baru sekali pake ini sih tapi tetep seneng pake produk-produk Makarizo, gak pernah mengecewakan."
AyuRakhmawati,5,17-01-2016 10:18 AM,"masker rambut favorit aku , enak dipake bikin rambutku yang kusut susah diatur jadi lembut banget gampang disisir dan rambutku jadi gak gampang rontok lagi . wanginya juga enak suka bikin cium-cium rambut sendiri"
AzizahFirdaus,4,15-01-2016 04:46 AM,"hair mask makarizo ini wangi ginseng tapi versi enak, ga bau jamu sama sekali. selalu jadi pilihan pertama untuk creambath/hair mask karena kandungannya yang bagus untuk rambut rontok. setelah pake bikin rambut halus banget dan tentunya wangi, wanginya ini awet banget even sampe 1 hari setelahnya. harganya pun ga mahal, mudah juga dibeli dimana mana."
Destiwahyunii,4,11-01-2016 02:31 PM,"beli ini pas lagi ada promo hihi. Emang lagi nyari masker rambut sih biar hemat ngga usah ke salon, dan ternyata ini enak! wanginya vanilla segeeeeer banget abis pake ini rambut kerasa lembut. Tapi ngga mengurangi masalah rambut rontok aku sih sayangnya"
lacydaisy,4,11-01-2016 01:37 PM,"Creambath paling gampang dicari, wanginya awet banget kalo di aku, lembabnya tahan lama dan teksturnya cukup rich jd di rambut aku yg ga tebel dan ga panjang satu sachet bisa dipake dua kali malah. By the way kalo ukuran sachet yg biasa di supermarket harganya ga 6ribu, tp sekitar 11-12 ribuan deh kayanya."
amyrasyarifah,3.5,11-01-2016 06:36 AM,"salah satu product creambath sejuta umat karena gampang banget di dapetin di minimarket terdekat. 

wanginya enak banget, isinya pun lumayan banyak, bener-bener bikin rambut halus dan lembut. yang harus diperhatikan kalau di bilas harus bener2 bersih kalo enggak nanti bakal lepek hasilnya"
lara_satir,3,10-01-2016 07:01 PM,Kadang suka beli ini kalau lagi niat mau creambath. teksturnya thick seperti creambath cream pada umumnya dan tersedia di dalam sachet jadi cukup sekali pakai aja. Anti aging creambath ini juga cocok buat rambut gue kalau emang lagi aneh banget kayak misalnya terlalu frizzy dan terlalu kering. biasanya gue pakai ini kalau setelah semingguan rambut gue terlalu terpapar sinar matahari.
thiny2,4,08-01-2016 02:54 PM,"Kalau ga salah kemasannya dah berubah ya? Jadi nostalgia waktu SMA pakai ini terus karena ganti cover beli lagi dah. Wanginya strong kayak rempah-rempah gitu (padahal ini dari ekstrak madu ya) tapi gara-gara inilah wanginya awet di rambut walau udah 4 hari. Setelah bilas dengan hair mask ini, pas kering jadi lembut banget. Memang dikhususkan buat rambut rusak apalagi baru-baru ini ngewarnain. Meski begitu rontoknya berkurang dikit, masih belum terlalu ada perubahan :/"
Julibdr,3.5,07-01-2016 03:30 PM,Suka banget sama hair mask ini. wangiinya sih aku agak ga suka. tapi hasilnya suka banget! entah kenapa pas dipakein masknya sama sesudah dibilas baunya beda ya hehe.habis pake ini rambutku jadi lembut gampang diatur terus jadi shine gitu. udah kemana-mana seharian pun wangi hair masknya ada seharian.
sadiacanantya,3.5,06-01-2016 05:29 PM,"Aku pernah beberapa kali beli ini kalau lagi pengen creambath di rumah. 
Wanginya lumayan enak. Ketika habis menggunakan produk ini, rambut terasa lembut dan halus.
Untuk ukuran rambutku, satu bungkus ini bisa digunakan untuk dua sampai tiga kali."
dwinast,4.5,06-01-2016 05:53 AM,"Kalo lagi kere dan pengen perawatan rambut, biasanya nyari produk ini. Dan ini satu-satunya varian yang cocok sama aku. Baik wanginya dan juga manfaatnya. Kebetulan rambut aku rontok, setelah pemakaian produk ini, rontok berkurang (untuk beberapa hari), rambut lebut dan juga wangi. Wanginya produk yang ini masih cocok sama hidung. Jadi walaupun menyengat, masih bisa diterima hidung."
kumalela,3,06-01-2016 05:44 AM,"kalo lagi males ke salon aku pakai produk ini untuk creambath sendiri di rumah. cara pakainya simpel banget, oles-pijat-bilas. sehabis creambath rambut yang tadinya kusut dan kasar jadi halus dan lembut."
anastasianoeng,3.5,05-01-2016 09:55 AM,Karena udah nyoba yang aloe vera dan suka akhirnya nyoba variant lainnya. Secara texture sih sama aja ya. Enak dirambut tapi enggak hidungku. Wangi kayak kue manis banget aku kurang suka. At least efek di rambut sama aja sih kayak variant yang aloe vera
sanrised,5,30-12-2015 04:55 PM,"Karena suka catok n hairdryer, rambut aku lama2 kering bgt. Setelah di pakein product ini rambut terasa halus dan lembut, tapi sebaiknya di bilas dg baik, klo ga bagian akar rambut keliatannya agak lbh lepek. Mayan bgt dg harga segitu dah bisa mendapatkan efek creambath di salon tanpa menguras kantong. wanginya enak dan tahan lama sampai 24H. Overall Recommended."
KakaMbul,3.5,29-12-2015 05:45 PM,"Menurut saya mokarizo royal jelly ini sangat enak dipakai sehabis keramas karena membuat rambut menjadi lebih lembut dan wangi dan wanginya tahan lama, tetapi sayang mokarizo royal jelly ini membuat rambut menjadi lepek dan berketombe ketika digunakan setiap hari."
salsabilla,1,20-12-2015 12:33 PM,"ini solusi kalo lagi pengen manjain rambut tapi males ke salon. 
gampang di dpt, murce.
rambut jadi halus, suka sama wanginya, harganya murah, buat rambut yg kering& rusak cocok deh pake variant ini."
rizkavira,5,19-12-2015 09:50 PM,"yang paling suka dari creambath ini adalah aromanya. creambath ini memiliki aroma royaljelly yang sangat kuat namun aromanya tidak mengganggu. ketika setelah keramas, rambut saya jadi lebih dan aromanya pun juga tetap nahan."
atikanorma,4,17-12-2015 12:34 PM,kemasan sachet jadi bisa untuk travelling. berhijab bukan berarti rambut kusut dan ga wangi ya. tetep harus dirawat. dan kalo lagi ngga rontok (karena rontok aku moody an banget) aku pasti creambath di rumah pake makarizo ini. worth it to buy apalagi kalo dibandingin kudu creambath di salon jauh banget deh selisih keluar duitnya lol.
